filename,width,height,class,xmin,ymin,xmax,ymax
MiningSites_962_27.056224_-1.120507.jpg,886,393,mine,1,1,732,393
MiningSites_210_28.888463_-1.77205.jpg,886,393,mine,134,0,882,393
MiningSites_595_28.74125_0.54976.jpg,886,393,mine,184,3,844,389
NonMiningSites_1012_29.198957_1.0559545.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1875_28.4184416666_-0.80499333335.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1462_27.867032_-2.842386.jpg,1122,393,mine,745,27,1119,389
NonMiningSites_1130_28.9038405_-5.050231.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_440_26.86714_-1.4022.jpg,886,393,mine,219,3,880,296
MiningSites_1537_27.377576_-7.532007.jpg,1122,393,mine,550,3,628,214
NonMiningSites_1054_28.273584_-1.5860815.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_472_28.88426_-4.16837.jpg,886,393,mine,8,0,886,387
MiningSites_1812_27.7636666667_-3.7732316667.jpg,1122,393,mine,688,0,1121,251
NonMiningSites_1409_27.9784945_-2.46271.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1966_27.3050416667_1.8566666667.jpg,1122,393,mine,557,195,577,200
NonMiningSites_1368_30.490272_2.60784.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1563_28.7306533333_-4.763365.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1899_28.7335466666_-0.06351916665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_641_28.21439_-1.02393.jpg,886,393,mine,806,265,884,327
MiningSites_697_28.93892_0.28497.jpg,886,393,mine,241,1,718,352
MiningSites_2089_27.4979516667_-2.26655.jpg,1122,393,mine,470,173,558,246
MiningSites_1240_27.466443_-7.258119.jpg,1122,393,mine,99,211,378,390
NonMiningSites_1521_27.1026623333_-8.11257266665.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1571_27.7103575_-1.703522.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_2111_28.600356_-2.754019.jpg,1122,393,mine,417,2,847,393
NonMiningSites_1566_28.753995_-4.823985.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1289_27.9792305_-4.3228995.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1793_26.9084691667_-0.8867258333.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_617_28.17349_-1.04533.jpg,886,393,mine,278,5,661,389
MiningSites_2246_28.18845_-3.05445.jpg,1122,393,mine,427,0,1122,393
MiningSites_1937_28.9141666667_-1.1513666667.jpg,1122,393,mine,7,67,559,269
MiningSites_450_27.840173_1.764117.jpg,886,393,mine,582,51,791,354
MiningSites_1370_30.486517_2.602196.jpg,1122,393,mine,2,3,600,262
NonMiningSites_1158_28.76309_-4.10292166665.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1659_27.9478838333_-0.17445333335.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_176_28.7316666667_-3.9271666667.jpg,886,393,mine,201,3,736,390
MiningSites_1750_28.0244133333_-5.46457.jpg,1122,393,mine,549,246,610,295
NonMiningSites_1177_28.6895807778_-3.36396055555.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_782_27.094647_-2.393737.jpg,886,393,mine,375,113,476,212
NonMiningSites_1776_27.4607971666_-1.8251835.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1437_27.7561565_-1.544183.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_144_28.4565416667_-2.95939166665.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1477_27.7510465_-1.3603515.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_412_29.29101_0.614548.jpg,886,393,mine,0,0,882,393
NonMiningSites_1188_28.730656_-3.7199485.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1239_27.81146548_-5.227630505.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1369_30.47666_2.617212.jpg,1122,393,mine,438,57,796,376
NonMiningSites_1705_27.3811205_-1.33803.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1672_29.07925_1.08039.jpg,1122,393,mine,564,173,575,186
MiningSites_535_28.81863_0.3761.jpg,886,393,mine,392,27,639,214
NonMiningSites_1758_28.4104785_-3.495507.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1105_30.055967_2.031441.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1183_28.6554241667_-3.39464966665.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1810_28.3226483334_-2.78505083335.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_260_29.15681_-5.50136.jpg,886,393,mine,54,0,822,393
MiningSites_126_28.8816333333_-1.5752.jpg,886,393,mine,415,5,869,383
NonMiningSites_1445_27.822522_-2.225508.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_2016_27.2398891667_2.0128741667.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_888_29.02246_1.15351.jpg,886,393,mine,232,153,562,361
NonMiningSites_1309_27.2458875_-2.4142735.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_479_28.87112_-4.13916.jpg,886,393,mine,0,3,881,332
MiningSites_760_29.22365_-5.56188.jpg,886,393,mine,310,0,477,385
NonMiningSites_1864_28.2936538333_-2.866835.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1127_28.88431_-5.066747.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1798_28.293285_-2.8386125.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_2105_29.15681_-5.50136.jpg,1122,393,mine,499,63,607,269
MiningSites_2269_27.8909416667_-3.3639966667.jpg,1122,393,mine,0,0,762,361
NonMiningSites_1276_27.773492495_-2.1891915.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1504_28.8107755_-3.162075.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1502_28.893558_-1.584475.jpg,1122,393,mine,221,0,1121,392
NonMiningSites_1727_26.8420075_-2.000211.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_883_29.06971_1.07191.jpg,886,393,mine,407,109,613,230
MiningSites_1959_27.8940116667_1.709515.jpg,1122,393,mine,550,105,575,131
NonMiningSites_1190_28.6006625_-2.633585.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_2265_27.86153499_-3.366967.jpg,1122,393,mine,45,3,1122,392
NonMiningSites_1575_28.74042_-3.302222.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1518_27.1336338334_-8.260619.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1744_28.20554_-6.093165.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_2158_27.258113_-1.071535.jpg,1122,393,mine,776,126,858,294
NonMiningSites_1338_27.3949285_-7.5432785.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1457_27.826034_-2.202689.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1388_30.3829425_1.7563825.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_329_27.42562_-4.11806.jpg,886,393,mine,0,0,884,392
NonMiningSites_194_28.4298916667_-2.28330833335.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_631_28.86787_0.6274.jpg,886,393,mine,207,0,590,328
MiningSites_1521_26.797848_-7.891277.jpg,1122,393,mine,365,1,778,389
NonMiningSites_1599_26.095974_-9.521849.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1032_28.88503_-1.568716.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1511_27.0146547222_-8.34386194445.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_942_27.744321_-1.033035.jpg,886,393,mine,17,7,727,393
MiningSites_1623_28.74874_0.37077.jpg,1122,393,mine,500,215,660,392
NonMiningSites_1443_27.7354645_-1.623872.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1717_26.773285_-1.767483.jpg,1122,393,mine,250,0,603,393
NonMiningSites_1481_27.9977315_-2.938081.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1469_27.813663_-2.842503.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1866_27.631115_-2.514655.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1480_27.84868_-2.862762.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1421_27.893129_-2.1215155.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_2162_27.053713_-1.118501.jpg,1122,393,mine,424,130,724,393
MiningSites_748_28.81325_-1.84812.jpg,886,393,mine,34,0,576,344
MiningSites_83_28.981487_-3.024406.jpg,886,393,mine,49,1,882,388
NonMiningSites_1178_28.752272_-3.9925055.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1914_28.4619575_-0.91984166665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_523_27.31287_-2.4664.jpg,886,393,mine,327,125,515,264
NonMiningSites_1002_29.2525265_0.9860935.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1751_27.4643491667_-1.9239525.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_2122_28.981487_-3.024406.jpg,1122,393,mine,512,141,652,232
NonMiningSites_1540_27.4754222222_-8.5740388889.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_389_29.174229_1.07371.jpg,886,393,mine,455,176,651,294
MiningSites_809_27.93936_-2.64929.jpg,886,393,mine,334,11,545,226
MiningSites_1453_27.700556_-1.590845.jpg,1122,393,mine,692,15,794,88
NonMiningSites_1950_27.6394383334_1.75568666665.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1171_28.7825125_-0.023228.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1412_27.9191695_-2.7254535.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_564_27.0527333333_-3.58645.jpg,886,393,mine,369,28,574,133
NonMiningSites_1013_29.1986665_1.0732195.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_664_30.09588_1.6175.jpg,886,393,mine,202,1,883,391
NonMiningSites_1126_28.86045_-5.03246.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1559_28.7260066667_-4.7570783333.jpg,1122,393,mine,469,145,606,391
NonMiningSites_1495_28.7790885_-0.97405.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_168_28.5000083333_-2.70476666665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_192_29.26565_0.0715166667.jpg,886,393,mine,374,0,684,392
MiningSites_1319_28.18766998_-3.08894497.jpg,1122,393,mine,538,208,583,268
NonMiningSites_1946_28.016331_1.514582.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_2264_27.8427583333_-3.3614633333.jpg,1122,393,mine,3,1,514,393
NonMiningSites_1380_30.5610195_2.7612505.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1580_28.518376_0.525061.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1281_28.073179_-7.367224.jpg,1122,393,mine,499,124,622,253
MiningSites_2115_28.977002_-2.811244.jpg,1122,393,mine,396,1,746,275
MiningSites_2268_27.8976533333_-3.3619033333.jpg,1122,393,mine,235,20,746,306
MiningSites_2132_28.7747316667_0.7678983333.jpg,1122,393,mine,470,171,575,248
MiningSites_2093_29.056295_-5.2552566667.jpg,1122,393,mine,125,0,1078,393
MiningSites_861_27.91177_1.71752.jpg,886,393,mine,0,5,615,360
MiningSites_1526_26.795834_-7.907843.jpg,1122,393,mine,136,1,982,390
NonMiningSites_182_28.8832333333_0.02614983335.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1595_28.733862_-2.60733233335.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1692_29.0190141666_1.20271666665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_456_27.544335_1.34449.jpg,886,393,mine,312,141,473,313
NonMiningSites_157_29.2060333333_0.5317166667.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_293_26.76887_-0.84992.jpg,1122,393,mine,54,0,1122,363
MiningSites_662_30.15323_1.65521.jpg,886,393,mine,32,87,570,375
MiningSites_325_27.3979_-7.32.jpg,886,393,mine,175,0,882,392
MiningSites_1887_27.120133_-3.382895.jpg,1122,393,mine,504,186,729,340
NonMiningSites_1344_27.48269151_-2.199467495.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_2052_28.490561_-2.742668.jpg,1122,393,mine,345,0,1113,393
MiningSites_1745_28.18815_-6.01113.jpg,1122,393,mine,2,0,776,393
NonMiningSites_1429_27.8928605_-2.122183.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_2022_27.2269333333_1.9487466667.jpg,1122,393,mine,388,9,455,72
NonMiningSites_1794_27.4569291666_-1.96167616665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_855_28.04169_0.43331.jpg,886,393,mine,422,106,568,195
MiningSites_605_28.85517_0.60373.jpg,886,393,mine,285,153,515,289
MiningSites_1778_26.64117641_1.94558193.jpg,1122,393,mine,0,0,835,392
NonMiningSites_1378_30.580267_2.7845595.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1313_27.882260005_-2.01688548.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1721_27.8495641666_-1.0022925.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1454_27.702594_-1.583649.jpg,1122,393,mine,443,158,561,328
MiningSites_705_28.22674_-6.30834.jpg,886,393,mine,269,0,680,307
MiningSites_1455_27.70905_-1.579349.jpg,1122,393,mine,226,159,601,331
NonMiningSites_1148_28.775074_-2.0848525.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_124_29.0894_-1.9921833333.jpg,886,393,mine,0,0,884,392
MiningSites_969_27.941_-1.4012.jpg,886,393,mine,299,29,580,256
MiningSites_863_27.87185_1.7315.jpg,886,393,mine,0,0,674,239
NonMiningSites_1262_27.792316_-3.688270505.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1767_27.478583_-1.83917066665.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1797_27.1838608333_-0.917685.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_423_26.76641_-2.59548.jpg,886,393,mine,103,25,355,368
NonMiningSites_1745_27.3629025_-3.7742795.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_123_28.9890083334_-0.838725.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1260_27.91723701_-3.33661898.jpg,1122,393,mine,545,20,669,149
NonMiningSites_1166_28.721616_-1.449638.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_61_28.84402_-1.86804.jpg,886,393,mine,319,0,611,391
MiningSites_1841_28.858991_-1.886813.jpg,1122,393,mine,495,178,592,253
NonMiningSites_126_28.3356083333_-1.88488333335.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1284_28.36824151_-3.68219249.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_562_27.0533166667_-3.5952333333.jpg,886,393,mine,135,2,686,386
NonMiningSites_1582_28.656906_-0.587645.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_360_27.95215_-7.3199.jpg,886,393,mine,404,226,814,392
NonMiningSites_1633_28.722458_-4.077575.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_845_26.720593_-1.459065.jpg,1122,393,mine,416,12,686,280
MiningSites_211_27.91177_1.71752.jpg,886,393,mine,310,1,746,276
MiningSites_25_27.816308_-1.217592.jpg,886,393,mine,396,0,549,133
MiningSites_76_29.0856_-1.9919.jpg,886,393,mine,0,2,886,387
MiningSites_1377_30.396992_2.438651.jpg,1122,393,mine,12,1,1059,391
NonMiningSites_1969_27.3263725_1.85600416665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1646_28.91463_1.29004.jpg,1122,393,mine,509,56,630,277
MiningSites_866_27.83375_1.75541.jpg,886,393,mine,561,254,870,390
MiningSites_542_28.79369_0.36148.jpg,886,393,mine,9,2,666,361
MiningSites_1788_28.815331_-2.037735.jpg,1122,393,mine,429,6,955,293
MiningSites_6_29.421061_0.864456.jpg,886,393,mine,289,101,666,393
NonMiningSites_1569_28.721215_-3.30287.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1878_28.5006405555_-1.662389.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_2106_29.13521_-5.43873.jpg,1122,393,mine,504,50,602,230
MiningSites_1463_27.74005_-1.518937.jpg,1122,393,mine,541,185,664,320
MiningSites_1596_28.706944_-1.707778.jpg,1122,393,mine,350,2,540,154
NonMiningSites_1331_27.560409_-1.033187.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1852_28.3029266667_-1.93071516665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_742_28.83879_-1.85306.jpg,886,393,mine,23,0,650,393
NonMiningSites_1264_27.7077625_-2.5078525.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1809_27.6848758333_-3.638375.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_884_29.0711_1.0664.jpg,886,393,mine,370,138,491,260
MiningSites_1826_27.61033_-3.5461333333.jpg,1122,393,mine,349,77,759,393
MiningSites_446_28.703611_0.927722.jpg,886,393,mine,152,64,452,392
MiningSites_572_27.0100166667_-3.3171333333.jpg,886,393,mine,301,89,498,357
NonMiningSites_1849_28.260548_-1.325616.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_970_29.038096_-0.348289.jpg,886,393,mine,447,0,609,330
NonMiningSites_1888_28.468795_-1.701.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1776_28.290661_-5.613482.jpg,1122,393,mine,519,102,696,339
NonMiningSites_1029_28.924064_-2.2125895.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1059_27.750613_-2.562789.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1945_28.01578_-1.8602895.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_338_28.05128_-7.35111.jpg,886,393,mine,268,136,438,258
NonMiningSites_1136_29.05212_-0.094897.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1410_27.992826_-2.4921355.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1296_28.1421895_-4.112568.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_170_28.97095_-1.205125.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_2145_28.6388883333_0.91193.jpg,1122,393,mine,541,178,596,217
NonMiningSites_1129_28.914963_-5.080518.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1187_28.623833_-3.237032.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1522_27.4074766667_-8.3338683333.jpg,1122,393,mine,544,158,583,221
NonMiningSites_1160_28.8590425_-0.070181.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1690_27.5467616667_-1.1109433333.jpg,1122,393,mine,438,114,458,126
MiningSites_1807_28.90018_-1.783668.jpg,1122,393,mine,2,0,892,393
NonMiningSites_1584_28.535694_-1.537526.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_256_28.15086_-5.14675.jpg,886,393,mine,5,0,884,392
NonMiningSites_1273_27.781917005_-2.188794485.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1778_27.177328705_-0.824602535.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1928_28.6105383334_-0.85937416665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_185_29.2341_0.6064333333.jpg,886,393,mine,0,187,243,392
MiningSites_868_27.86146_1.73989.jpg,886,393,mine,373,67,657,295
NonMiningSites_1673_29.06113_1.069035.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1028_28.309389_-1.4714115.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1723_27.8283316667_-0.9926283333.jpg,1122,393,mine,318,0,673,212
MiningSites_2063_27.3790816667_-2.4072033333.jpg,1122,393,mine,543,206,579,285
NonMiningSites_1088_30.003507_1.95999.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_377_28.6767616667_0.8938633333.jpg,886,393,mine,438,20,594,152
NonMiningSites_1574_28.85802_-5.007465.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1641_28.968251_-8.20797683335.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_811_28.32356_-1.0997.jpg,886,393,mine,372,70,508,230
MiningSites_1518_27.4253116667_-8.53585.jpg,1122,393,mine,327,130,671,389
MiningSites_1803_27.715522_-3.614224.jpg,1122,393,mine,266,57,722,392
NonMiningSites_1581_28.5011135_0.5542055.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1882_28.102725_-1.6338566667.jpg,1122,393,mine,555,188,590,250
NonMiningSites_1774_27.7373841666_-4.6654575.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1050_27.443317_-2.5681245.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_864_27.86523_1.7335.jpg,886,393,mine,98,49,886,390
MiningSites_529_28.8182_-2.0414.jpg,886,393,mine,318,0,607,386
NonMiningSites_1683_29.0467925_1.15372916665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_772_29.29517_-5.51814.jpg,886,393,mine,328,183,808,393
MiningSites_255_28.19605_-5.59731.jpg,886,393,mine,151,0,884,392
NonMiningSites_186_28.73344046_-0.5082565.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1536_27.390609_-7.546741.jpg,1122,393,mine,505,2,941,267
NonMiningSites_18_27.86847_-1.1104245.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1860_28.0001858333_-1.9187033333.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1316_27.6035195_-0.9236475.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_54_28.90482_-1.8784.jpg,886,393,mine,396,5,518,393
MiningSites_1713_26.793661_-1.727523.jpg,1122,393,mine,349,94,801,391
MiningSites_444_28.699139_0.92325.jpg,886,393,mine,161,126,476,261
MiningSites_1226_28.17139199_-3.07139603.jpg,1122,393,mine,155,0,1121,392
NonMiningSites_1700_27.1885975_-1.6883945.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_539_26.6999833333_-3.5636333333.jpg,886,393,mine,0,4,242,268
NonMiningSites_1084_30.324124_1.746088.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1823_26.641445_1.811795.jpg,1122,393,mine,580,162,613,189
NonMiningSites_1912_28.1479121667_-1.77561983335.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1733_26.8503316666_-2.02691583335.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1231_27.911495985_-2.17461199.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_871_27.66759_1.58066.jpg,886,393,mine,1,0,886,351
NonMiningSites_1646_28.915715_1.268625.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_1540_27.4774444444_-8.5672777778.jpg,1122,393,mine,198,3,829,390
MiningSites_1236_27.700853_-1.076391.jpg,1122,393,mine,557,187,567,200
NonMiningSites_1688_27.3216233334_-1.33634566665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_268_27.390609_-7.546741.jpg,1122,393,mine,579,0,923,221
MiningSites_73_28.935228_-1.943128.jpg,886,393,mine,11,2,886,393
NonMiningSites_1517_27.3744308334_-8.57233.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_573_27.16641_-2.81275.jpg,886,393,mine,273,65,885,391
MiningSites_882_29.05255_1.06616.jpg,886,393,mine,418,164,560,251
NonMiningSites_1680_28.310435_0.02305333335.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_181_28.9567666667_-1.112575.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_2136_28.7693916667_0.7724766667.jpg,1122,393,mine,639,291,755,381
NonMiningSites_1295_27.408397_-4.1230135.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1371_30.532333_2.586919.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_117_28.52723_-1.6212025.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_532_27.28619_-2.46865.jpg,886,393,mine,215,43,576,386
MiningSites_1967_27.526964_-4.879304.jpg,1122,393,mine,537,2,742,243
MiningSites_277_26.841956_-7.985388.jpg,886,393,mine,48,2,868,393
MiningSites_656_28.27734_-1.10124.jpg,886,393,mine,324,115,546,385
NonMiningSites_1073_29.2600235_-0.7170375.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1924_28.5801625_-0.9309416667.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1553_27.6576665_-7.84043016665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_803_28.43278_-1.03998.jpg,886,393,mine,295,49,744,268
NonMiningSites_1739_27.4192421317_-3.82874416665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_761_29.20368_-5.55512.jpg,886,393,mine,0,0,521,393
MiningSites_1397_29.203468_0.449085.jpg,1122,393,mine,70,0,1121,392
MiningSites_490_28.72626_-4.76708.jpg,1122,393,mine,462,0,830,393
NonMiningSites_1197_28.4883735_-2.5376415.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1447_27.801878_-2.230664.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_474_28.48525_-1.9685.jpg,886,393,mine,286,116,613,393
NonMiningSites_1219_28.637187505_-3.95870648.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_151_29.5462833334_0.87571666665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_877_29.12485_1.22041.jpg,886,393,mine,150,2,735,385
MiningSites_397_26.35971_-0.83458.jpg,1122,393,mine,516,136,617,232
MiningSites_246_26.5376944444_-2.6629166667.jpg,1122,393,mine,363,0,721,387
MiningSites_890_29.05885_1.14835.jpg,886,393,mine,327,90,566,220
MiningSites_1248_27.45496_-7.27502.jpg,1122,393,mine,152,2,1119,391
MiningSites_1367_30.51377_2.583687.jpg,1122,393,mine,465,139,762,389
NonMiningSites_1627_28.7088405_-3.641412.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_512_26.6494666667_-3.5030833333.jpg,1122,393,mine,935,111,988,182
MiningSites_2051_28.500511_-2.73384.jpg,1122,393,mine,435,0,840,388
NonMiningSites_147_28.2473083333_-2.77883333335.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_189_28.65263_-3.82645666665.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_599_28.87394_0.58644.jpg,886,393,mine,393,134,558,261
MiningSites_695_28.15086_-5.14675.jpg,886,393,mine,2,1,886,393
NonMiningSites_1051_27.123609_-3.706479.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_634_28.84086_0.64825.jpg,886,393,mine,321,142,755,393
MiningSites_165_29.40435_0.8477166667.jpg,886,393,mine,1,2,794,393
MiningSites_765_29.16075_-5.48767.jpg,886,393,mine,313,0,506,372
NonMiningSites_1302_27.299447495_-3.6898245.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_504_27.35073_-2.44836.jpg,886,393,mine,304,3,718,391
MiningSites_584_27.0721833333_-3.3389166667.jpg,886,393,mine,335,24,605,313
MiningSites_2277_28.16471697_-3.19833098.jpg,1122,393,mine,554,0,1120,393
MiningSites_2257_27.2618_-1.0538.jpg,1122,393,mine,395,37,768,392
NonMiningSites_1406_29.2033215_0.270806.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_1769_28.2844091667_-5.456135.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_74_28.9297_-1.9803.jpg,886,393,mine,192,68,814,382
NonMiningSites_1036_27.1195365_-3.404871.jpg,1034,393,nonmine,0,0,1034,393
NonMiningSites_200_28.2898305_-0.7827915.jpg,1034,393,nonmine,0,0,1034,393
MiningSites_869_27.85542_1.73561.jpg,886,393,mine,205,0,603,296
NonMiningSites_167_28.4963_-2.7040083333.jpg,1034,393,nonmine,0,0,1034,393
